0,2018.12.14 18:26,11,0,1,"응징해야한다
누가 내돈가지고 이딴 주식 거래하래?",,,
93,2018.12.04 13:12,448,mint****,112.148.***.42,2,0,"어금니 꽉 물고잇어^^^^^^


미리 가마솥에 물 받아놓고 소잡아라^^^^^^
육개장은 약불로 팔팔 끼리는거알제?^^^^^","['웃기네', '너 요새 왜케 신났냐 ?']"
94,2018.12.04 13:05,569,2147****,222.114.***.195,3,2,"투자경고 정지 나올라

오르면 10배

살살해

유한개미는 장투라

일단 배당락까진 안 팔어

그냥 하던대로 해

떨어져도 안 팔어

내년에 60만원 후반대라

천천히 가라",['ㅋㅋㅋ']
95,2018.12.04 13:01,334,lwy1****,223.62.***.165,0,2,22층 이하와라.,[]
96,2018.12.04 13:01,338,vudq****,210.180.***.100,0,0,이게 뭐냐 쪽팔리게..,['증권사 알바???']
97,2018.12.04 12:58,392,leeh****,175.196.***.130,1,3,내려가겠죠,[]
98,2018.12.04 12:57,312,2147****,222.114.***.195,0,1,"급할이유도 없고

망할것도 없고

감자탕도 없고

배당은 있고

무증도 있고

천천히 가라 1프로씩만

그래도 타 종목 10프로다

오늘은 벌써 상한가 한도 넘었다

고만하자 32.8프로면 투자경고 뜬다",[]
99,2018.12.04 12:56,317,kimh****,39.7.***.208,3,0,유한김치,[]
0,2018.12.04 12:53,279,mint****,112.148.***.42,1,1,"저번엔 개사료 뉴스떳다고 온갖게시판 급등할것같다드만

이젠 하다하다 김치가 빨간색이니 오를것같다고 껴맞추네ㅋ


에라이 자슥들아^^


설마,
저저저호가창에 매도에 쳐 올려놓고
니들 물량 사달라고 오른다고 선동질 하는건아니제?^^","['걍 단타하다 물렸으면 디져 입털지말고', '다음은 어떤 뉴스일까 벌써 기대만땅..ㅎ']"
1,2018.12.04 12:50,293,vudq****,210.180.***.100,0,0,"김치가 무슨색입니까?


빨간색 아닙니까.....


오늘 이렇게 올리고 몇일이나 떨어지려고 이려나..",[]
2,2018.12.04 12:49,405,mint****,112.148.***.42,1,0,"김치 나눠준댄다

니들 생수없어서 저번에 절반먹고남은 왕뚜껑
어제오늘 빗물받아 묵었쟈?

가서 김치 받아온나ㅋ",[]
3,2018.12.04 12:37,592,sg90****,121.157.***.207,16,0,"창업주인 유일한 박사는 정경유착을 철저히 거부했다.
그는 법인세를 철저히 납부했으나 박정희 대통령에게 정치자금을 주는 것을 거부했고,
이에 대한 보복인지 국세청으로부터 수개월 간 세무조사를 받았다.
그러나 당시 세무 조사원이 ""아무리 털어도 먼지 안 나는 경우가 있구나""라고 말할 정도로,
탈세 내역은 전혀 발견되지 않았다고 한다.
그리고 제조하고 있는 약품들도 관련 기관에다가 검사를 의뢰해 보니 멀쩡했다는 것.
심지어 약품 제조 공정에서 발생할 수 있는 손실분까지 고려하여 원재료를 손실되는 양만큼 더 투입하여 약품 성분의 함량을 정확히 맞추었다고 한다. 결국 보고를 들은 박정희 대통령은 '그렇다면 오히려 훈장을 받아야 마땅하다'며 1968년 유한양행에 동탑 산업 훈장을 수여했다


SBS의 그것이 알고싶다 제작진이 땅콩 리턴과 관련한 보도를 내보내면서,
가족 경영을 거부한 기업인의 표본으로 유한양행 사측에 창업주 일가의 연락처를 문의했더니
그 분들 연락처는커녕 지금 뭐 하는지 어디 사는지도 모른다는 충격적인 대답이 돌아왔다.
유일한 박사 본인이 임종 직전 회사에 남아 있던 일가 친척을 한 명도 빠짐없이 몽땅 해고했기 때문에.
유한양행에는 단 1명도 일가 친척이 남아있지 않다고 한다.
게다가 유한양행 창업주의 혈육은 유한양행 및 관련 계열사에 입사가 금지되어 있으며 유한양행과 선을 그으려 하고 있다.
유일한 박사의 추모 행사나 혹은 유한재단에서 여는 시상식에 아주 가끔 참석하는 정도라고 한다.","['박정희니까 그렇지 문통이라면 감옥에 집어 넣을려고 했을거야', '공감!!!!!!!!!!!!!!!!!!!!그래서 유한양행!!!...2차탑승!!!!', '감동적이네요\n감사']"
4,2018.12.04 12:36,376,mint****,117.111.***.137,2,2,"메릴린치 벌써 6300주 매수한거 동태눈깔이냐? 어? 안보여?

니들 알면서 찬티하는거냐 아님 진짜 빡대갈들이냐?



멸치 왕창매수하고 담날은뭐다?","['아까 팔고 오늘 매수한 잔량 2천주도 안됩니다만?', '막판폭락때 또사서 낼 아침에 팔아야지 ^.<', '팔았다며, 오지마.']"
5,2018.12.04 12:17,488,arch****,211.36.***.87,4,1,"오늘은 다르네...전강후강.
거래량도 증가하고...
이평선 지지후 추세전환신호.

엉덩이 무거운놈이 방귀낄라고 한다.",['기관이 긴매도여정을 끝내고 매수하네요\n외인매수할딱는 꿈쩍도않더니\n이종목은 기관이 주포인가보네유']
6,2018.12.04 12:03,602,fros****,118.40.***.59,0,3,인터넷 검색하다 찾았는데 사실? 거참,"['개부럽 ㅋㅋㅋ', '요즘은 괜찮아 모든것이 사실인지 모르지만\n인생 뭐있어 좋으면 살지']"
7,2018.12.04 11:52,308,atal****,183.99.***.127,4,0,"10일만에 5일선 안착했잖아
한술에 배부르냐
긴가민가한 사람들 떨구고 내일은 불기둥 본다",[]
8,2018.12.04 11:42,294,vudq****,210.180.***.100,1,0,"맨날 이모양이냐...거래량도 한 30만주는 터져줘야지 원..


이건 맨날 이모양이네.;; 찔끔 오르고..",[]
9,2018.12.04 11:32,337,yyg1****,112.221.***.235,1,4,오늘도 종가는 파랭이지...쒸프럴거...,[]
10,2018.12.04 11:22,368,jyj1****,175.223.***.59,1,1,애는 회사만 좋다고 소문내고 가질못하냐? 흐미 죽갔네!,[]
11,2018.12.04 11:02,424,2two****,182.224.***.41,4,3,많다는 사실 여기 들어와서 실감했네 이 게시판에서 쓰잘데기 없는 글 올리는게 일하는 거 보다 쉽고 편하다는 거지!!!! 우리나라 실업자는 스스로가 실업자 된 거네. 지 좋아서 말이야,['그러니 넌 쥐꼬리만한 월급받고 몸과 마음을 다바쳐서 일해라ㅋㅋ여기 실업자들은 유행으로 인생피니까ㅋㅋ']
12,2018.12.04 10:44,545,foo7****,124.50.***.153,5,0,굳티셀~묻어둬야하나요,[]
13,2018.12.04 10:31,571,jb83****,61.78.***.46,2,2,"외인 매도 반전 개미 매수 반전ㅋㅋ
개미님들이 올려보셈~~프로그램 매수세 존나 약하다 분명 얘기했음~",[]
14,2018.12.04 10:26,650,mint****,111.118.***.169,2,8,주구장창 게시판에 살면서 쓰잘데기 없이 급등 폭등 구라질 얘기들로 시간을 허송하고 있으니 나라가 잘되겠어~,"['너 카톡방 운영하는 새끼지?', '그냥 관심이 필요한 딱한 아이랍니다..마땅히 여기서 발악질안하면 누구하나 말걸어주는 이 없으니...\n야 임마..곧 성탄절인데 교회라도 가보는게 어떻노', '그럼 너의 의도 저의가 뭐냐 작전동호회? 심히 궁금한데^.<', '너의 의도 저의가 뭐냐 ? 그냥 알바? 심히 궁금하다']"
15,2018.12.04 10:25,291,2two****,182.224.***.41,0,3,주구장창 게시판에 살면서 쓰잘데기 없는 얘기들로 시간을 허송하고 있으니 나라가 잘되겠어~,[]
16,2018.12.04 10:20,304,rjae****,211.36.***.205,0,2,개미가팔아야 주가가오른다,[]
17,2018.12.04 10:19,280,meth****,223.33.***.171,0,1,ㅈ되려면 사라,[]
18,2018.12.04 10:14,375,mint****,111.118.***.169,2,4,"다 팔고있네ㅋㅋ

니들이 단합이 되냐?어?ㅋㅋㅋㅋㅋ
상친다해놓고 먹튀 하기바쁘저? 그쟈?ㅋㅋㅋ","['네^^', '주딩이 밥은 먹엇냐\n\n친구 없지 ㅉㅉㅉ']"
19,2018.12.04 10:12,290,hanl****,116.127.***.92,0,0,-_-ㅋ,[]
20,2018.12.04 10:12,383,visu****,14.36.***.234,1,0,1~2프로 먹겠다고 수수료 세금 셔틀하는 애들 대단,[]
21,2018.12.04 10:10,223,mint****,111.118.***.169,1,2,25만원이 올까?^^,[]
22,2018.12.04 10:04,434,mint****,111.118.***.169,0,5,"신의 한수가 되길*^^*



오늘도 4%ㅋㅋㅋㅋ

매일 종가매수 시초가 매도해서
11일만에 총21% 수익달성ㅋㅋㅋㅋ


오늘도 오후에 지켜봐야지ㅋㅋ","['1주산거같은데', '축하~', '잘했네 잘했어~~~ㅋ', '21 만원버셨네요\n축하드립니다', '코묻은돈으로 몇주가지고?\n깝을싸냐 ㅋ\n말안할랑게 마 안티푸라민 온몸에싹쳐발르고 유한락스확에담가불라 똘띠 한마리가 주접을떠네 그냥 꺼져라 ㅡㅡㅋ', '잘 가세요. 다신오지말고']"
23,2018.12.04 10:01,325,bp_s****,220.123.***.50,4,0,"오늘 대출 받기로했는대ㅠ
이거사야하는대ㅠ
대출서류왜케많아ㅅㅍ
어제갔다가ㅅㅍ다시오랬는대ㅠ
은행직원ㅅㅍ
하아ㅠㅠ",[]
24,2018.12.04 10:01,384,bool****,118.221.***.174,5,0,오늘 계약금 들어온겨 ???,[]
25,2018.12.04 09:58,534,bart****,175.223.***.188,1,0,ㅇㅇ,['일상적인 일 아니겟어여~']
26,2018.12.04 09:55,483,atal****,183.99.***.127,2,0,"20 선 돌파
내일 장대 불기둥","['나쁜 맬치 밀리네', '10선은 돌파했네']"
27,2018.12.04 09:53,428,ajeo****,39.7.***.165,1,1,개미가 털어야 폭등합니다,['샘 먼저~']
28,2018.12.04 09:52,356,ajeo****,39.7.***.165,1,0,"그러니 외인,기관 봉 소리 듣지",[]
29,2018.12.04 09:47,262,bart****,175.223.***.188,0,0,이것들이,[]
30,2018.12.04 09:46,254,qpet****,223.39.***.178,5,0,멋지다,['다음은 뭐가터질지 궁금합네다']
31,2018.12.04 09:42,508,2two****,182.224.***.41,4,0,날파리 같은 인간들이 몰려와 아주 잡주로 변해 버렸어~ 회사가치를 아주 둘러 엎어 놓은 거지,[]
32,2018.12.04 09:38,409,jb83****,175.223.***.100,2,3,부정적으로만 보지말고 고작 외인 1천주미만 순매수밖에 안됨 기관은 아직 안움직임 5일선 올라타는척에 매수가아니라 매도가 맞는거임,['글구 오스코떡이 하락세고 프로그래 매수세 떨어지고있음']
33,2018.12.04 09:34,217,bart****,175.223.***.188,1,1,가즈아,[]
34,2018.12.04 09:33,381,jjjy****,222.102.***.66,2,1,그럼..오늘 급등...????,[]
35,2018.12.04 09:31,315,bigk****,110.70.***.227,1,3,아침에 살짝 올리다가 점심때쯤부터 줄줄줄 흘러내리기..뭐 이런 개잡주가 다있냐..주포누구야!!,['배아퍼여 그럼 안티프라민 복용하세여 ㅋㅋ']
36,2018.12.04 09:24,413,ltym****,203.234.***.21,2,0,"이렇게 반가울 수가~!! 오늘 다들 퍼런데 얘만 뻘겋네요~
화이팅!!!",[]
37,2018.12.04 09:21,255,bart****,175.223.***.188,1,1,고고,[]
38,2018.12.04 09:20,565,nura****,223.62.***.208,2,0,"나면 상한가^.~

느낌 아니까~",[]
39,2018.12.04 09:18,324,2two****,182.224.***.41,0,0,"또 짖어대네 쓰잘데 없는 낭설, 헛소문들, 지어낸 푸념들, 혼란만 줄 것들!!!!!",[]
40,2018.12.04 08:37,572,ajeo****,175.223.***.250,6,4,"현금배당,무증 6%+대형호재 대기중입니다.팔고나면 폭등합니다","['ㅋ 그러니 하루벌어 하루 먹고 사는겨', '오늘도 시가 매도 종가 매수 !!!!']"
41,2018.12.04 08:25,429,atal****,183.99.***.127,2,0,가다가 미끄러지지 말고 20선위에 안착하자,[]
42,2018.12.04 08:16,367,lwy1****,223.62.***.166,1,3,하락 추세,"['시가 매도 종가 매수!!!!', '상승 고고']"
43,2018.12.04 02:00,685,bhso****,223.62.***.196,8,2,소액주주모임으로 지분5%넘겨 주가관리와 전방위적 해결책을 촉구할수있는 법안을 마련합시다. 무보증 대차거래 금지와 개인과 기관?외인의 공매도 차별을 없애도록 힘을 모읍시다~!,[]
44,2018.12.04 01:16,586,mint****,111.118.***.169,1,7,온갖 선동 다하네 마 됐고 여기 육개장 내오이라~,"['제대로 해봐요^^', '바부', '닝기미 뒈지면 유계장 3일은 쳐묵을거요 좀만 기다리삼~', '지 손절했다고 패악질 하는 너는 뭐고 ㅉㅉ']"
45,2018.12.03 22:35,787,ligh****,125.177.***.89,6,6,야인시대에서 경기방어주로 유한양행 추천,[]
46,2018.12.03 21:20,831,mint****,111.118.***.169,2,9,"이래서 너도나도 사이트 거하게 만들어서
유료리딩방을 하려하는구나ㅋㅋㅋㅋㅋㅋ","['이넘은 도대체 여서 얼마를 날렸길레 ㅋ 손절했음 그냥 찌그러져 ㅋ', '얘 하는 짓보면 입부터 시궁창임! 그냥 무시해요', 'ㄹㅇ 돈 좀 만지는 색히치고 네이버 종목토론방에 이정도로 글싸는놈 없음\n내생각에 얘 300미만 ㅈ대딩인듯 함', '??', '이래서 니같은 색히가 사기꾼이 되는구나...ㅋㅋㅋ']"
47,2018.12.03 20:55,902,abba****,223.62.***.155,10,2,"뉴오리진 디져트매진 ㅠㅠ
먹으러가니 사람너무많아서 줄스네 ㅋ
조만간 신규점오픈하네요 부산이고 어디고
이젠 뉴오리진!!","['아바/아빠, 정말 기대해도 되는 건가요?\nhttp://news.tf.co.kr/read/economy/1739176.htm', '동부이촌동 같은시간때 이미 스벅 파리그라상 커피인 다재꼇습니다\n뉴오리진 월등이앞서네요 앞으로대세는 건강입니다\n팩트입니다 두고보시죠 ㅎ ㅎ', '니들 따봉안누르고 뭐하노', '뉴오리진 진짜큰일냅니다\n한번지켜봐주시죠']"
48,2018.12.03 20:37,666,hanl****,116.127.***.92,2,2,ㅋㅋㅋ 할건다해요 아주.,[]
49,2018.12.03 20:36,677,maje****,122.42.***.92,1,3,"존버해야 하는 이유 간단한게 답이다 영상에 담아봄

https://youtu.be/K4DpcdCneD0",['당연하죠^^']
50,2018.12.03 20:36,485,mint****,111.118.***.169,1,2,"굳굳ㅋㅋ


우리같은 단타쟁이들로썬 감사감사ㅋㅋㅋ","['단타면 찬티해야하는거 아닌가요? 그래야 높은가격에\n떠넘기죠', '이런넘들이 계좌까보면 짤짜리 계좌여~~!ㅋㅋ']"
51,2018.12.03 20:04,560,mint****,111.118.***.169,2,5,"조금만더 지켜보자는둥 곧 폭등,급등간다고 열심히 글질혀ㅋ



형은 오늘도 종가에삿으니 낼 개미들 드러붙어
오전에오르면 또 팔게ㅋㅋㅋㅋ 

폭등 쩜상간다고 도배들혀라ㅋㅋㅋ 







매일매일 1.5%씩 얄짤없이 매도 ㅋ
단타10일간 누적 수익 +17%수익중 ㅋㅋㅋ

종가 매수 오전매도 반복ㅋㅋ


퍼런계좌쳐물린 찬티들은 나의 돈줄ㅋㅋㄱㅋ


아! 니들끼리 찬티글 보이면 ""좋아요 따봉""눌러주는거
매너인거알제?ㅋㅋㅋ","['ㅂㅅ 좀 딴데 가서 놀아라!', '우와 17프로 수수료빼고 16만원 벌었겠네요\nㅊㅋㅊㅋ', '짤짜리하느라 고생헌다...ㅋㅋ']"
52,2018.12.03 19:54,799,yjle****,183.96.***.78,7,2,"재료라기는 조금 초라하지만 공매도가 절반이하로 줄었네요
조금 갖고 있는 거 없는 셈치고 관종 삭제 - 검색 제한하고 1년쯤 묻어버릴 생각입니다.",['pas mal.\nnot bad.']
53,2018.12.03 19:32,676,sila****,118.41.***.192,3,2,ㅇ231000 원에 입성 ㆍ 내가 사면 떨어지던데 아이구 이제 망한다 ㄲ ㅋ ㅋ 거지 될라 ㅎㅎ,"['어그로 ㅈ되네 일단 3년안에 네 계좌는 그렇게 될거다!! ㅎ', '맞아요 상거지 됐어요.. ㅋㅋ', '내일 233000원이상에서 매도됩니다. 푹 주무세요.']"
54,2018.12.03 17:10,899,cy_0****,223.38.***.127,2,3,개미들이이틀연속 40퍼 이상 올리니 개관들 돈보따리 불어나지,"['어디 어디인가요 3상?', '요새는 엘오보다 자체임상 3상 드간 기업이 대박']"
55,2018.12.03 16:56,835,mint****,111.118.***.169,3,10,"매일 오후끝물에 사서 오전에 팔기
단타로 매일 1%~ 2.3% 수익


이게 어렵나???ㅋㅋㅋㅋ


10일동안 단타쳐서 손익 17.8% 수익중 ㅋㅋㅋㅋ





니들은 마이너스 -10% ㅋㅋㅋㅋㅋ
ㅠㅠ☆으허헝◐■내돈 ㅠㅠ


매일 저녁,담날오전에 폭등,쩜상 간다고 찬티열심히해줘^^
ㅋㅋㅋㅋ","['날려 먹었음 사라져라 니 손을 탓해 평생', '꼭 이런 인간 어딜가도 있더라 꼭 눈에 띄어서 머라부르냐면 띠리라고합니다', '멋지군~~ㅋ\n17만8천원 수익 중? 축하드림~~^^', '오~ 불만가득한 사람의 말은 뻥인걸로^^', '구래 평생 그리 살아라 제발']"
56,2018.12.03 16:18,767,lwy1****,223.62.***.8,3,1,까지 관심 끄세요. 오늘같은날 대북주에서 한탕 했어야지.,[]
57,2018.12.03 15:31,696,atal****,183.99.***.127,1,2,"내일 불기둥쇼 부탁합니다
메이저님",[]
58,2018.12.03 15:29,780,jyj1****,110.70.***.106,2,2,회사만 좋지 주주는 뭣도 아닌갑다! 주가가 왜 요모냥이냐?,"['난 알바 아니고 주주다! 근데 다오르는데 못가니칸 누적 순매수를보고 나름 판단한거임!', '셀트에 비해 충성도가 낮아서 그러지.. 물린 개미 연구하고 충성도 상승시 로켓된다. 시간은 누구편? ㅋㅋ 그동안 안티나 실캇해라 알바인생이 그렇지워뭐 ㅋㅋ', '외인 기관이 사놓은게 없다! 누적수익률봐봐라! 그래서 주가가 떨어져야 걔네들은 돈번다 근데 개미와 사모펀드가 사들이니 주가는 안떨어지고 그렇다고 지들이 이제들어와 올릴수도없고 현재는 간보는 기간이다 개미가 떨어져나가면서 하락하면 들어올거다! 당분간횡보! 급등은 없다']"
59,2018.12.03 15:09,548,mint****,106.102.***.165,2,5,"감 언제 떨어지나~~~~쳐누워가지고 상을가니 급등을하니
쳐시부리지만 말고ㅋㅋ 

니들중에 집문서에 대출에 마누라팔아 왕왕왕창매수해서
물린애들탈출 시켜줄 호구 있니?ㅋㅋㅋㅋ 


쳐물려가지곤....ㅋㅋㅋ","['주당4천이득^^ 낼도 잘부탁드려요 ㅋㅋ', '현실 세계에서 놀 사람이 없으니 여기서 이러고 있겠지 ㅋㅋ', '좀 나대지좀 마 꼭 현실에서 존재감없는 ㅅㄲ들이 이지랄임']"
60,2018.12.03 15:08,496,yyg1****,117.111.***.51,1,1,개뼈다귀 처다본다.ㅎ,[]
61,2018.12.03 14:56,414,kimh****,39.7.***.208,2,0,"너무 하지 않냐 ,78999964",[]
62,2018.12.03 14:54,491,atal****,183.99.***.127,1,1,ㅋ,"['21', '개미가 손절아닌 추매면 절대 안가지 ㅋ\n저도 17에서 담아요~~', '전 17만원대 에서 삽니다']"
63,2018.12.03 14:50,356,2two****,220.88.***.117,3,0,더티 트레이딩 쇼,[]
64,2018.12.03 14:46,520,jb83****,61.78.***.46,3,1,"장 종료후 보셈 현재 외인,투신 매도중",[]
65,2018.12.03 14:45,290,2two****,220.88.***.117,1,1,빨리 파랭이로 끌고가 너희들 맘대로 잖아,[]
66,2018.12.03 14:41,424,yyg1****,112.221.***.235,2,0,"공매도 한강좀 보내게..
히발거 썅누무쉬퀴들.",[]
67,2018.12.03 14:38,282,yyg1****,112.221.***.235,0,0,콩알로 조금 사본다...,[]
68,2018.12.03 14:37,329,este****,14.42.***.50,2,0,"이럴것 같아서 소량만 샀지만

이거참 얘도 답답해
223000에 팔고 튐",[]
69,2018.12.03 14:35,380,2two****,220.88.***.117,9,0,장난질 치는 세력들 엿먹였으면 통쾌하겠네,[]
70,2018.12.03 14:30,247,yyg1****,112.221.***.235,0,0,"총알 대기중
이상무...
20마넌에 아가리 벌리고 있다.",[]
71,2018.12.03 14:28,322,rjae****,211.36.***.225,2,0,우짤꼬ㅋ,[]
72,2018.12.03 14:27,301,2two****,220.88.***.117,3,1,지겨운 세력질이네 우리나라 대표 제약주에 붙어서 잡질만 하고 있으니 나라경제 좀 먹는 짓이지,[]
73,2018.12.03 14:24,322,yyg1****,112.221.***.235,2,0,"그런데 여기는 완전 개판이군.
동토의 땅이네....
에라이 한심한 쒸레기야.",[]
74,2018.12.03 14:24,247,dark****,175.223.***.237,3,0,갈아 마시고 싶은 심정 신한창구 반등 자리에서 한 창구로 이렇게나 주가를 왜곡 시키네요. 우리나라 주식시장 대단하다,[]
75,2018.12.03 14:02,324,yyg1****,112.221.***.235,1,1,풉`~~ㅋㅋ,['17만에 기다리고 있내여..어서와라']
76,2018.12.03 14:00,302,yyg1****,112.221.***.235,2,0,"더더더 때려주면 이빠이 담아주께..
외국 너마 잘 부탁헌다..
공매도 넘드라.
알긋제.",[]
77,2018.12.03 13:52,250,yyg1****,112.221.***.235,2,2,"가만 있으면 감 떨어지듯이
주가가 떨어지는데
뭐 찌질이 처럼 애써 매수할겁니까.ㅎㅎㅎ",[]
78,2018.12.03 13:35,393,2two****,220.88.***.117,1,2,세력들이 웅크리고 있다가 한탕해 먹고 또 질질 끌면서 또 한탕해 먹으려 하고 있으니 이 좋은 주가 시련을 겪을 수 밖에 없지,[]
79,2018.12.03 13:04,550,ktjt****,117.111.***.10,0,0,개인 장기 투자자는 계속 오후에 오르길 바라는 바보 들이네요 기관과 외국인의 먹이,['투신에서 매도물량 상당히 나오고있음']
80,2018.12.03 13:00,556,jb83****,61.78.***.46,1,0,"내일이나 모레부터 신용 반대매매 시작될듯 신용쓴 욕심꾸러기들한텐 안?지만 털릴수밖에 없지라
주가는 또한 빠지것지 인내합시다 욕심꾸러기들보다 10%이상은 싸게 사야제~",[]
81,2018.12.03 12:58,363,yyg1****,112.221.***.235,0,0,쏘세요.,[]
82,2018.12.03 12:57,298,jack****,211.36.***.197,1,0,"나는 이 주식을 왜 들고 있는지 모르겠다
다른 놈으로 갈아타면 손실 다 만회하고도 남겠다
참 지랄같다",[]
83,2018.12.03 12:25,758,beco****,211.36.***.112,1,1,"진심 언제쯤 올듯싶나요??
의견이궁금해요!!","['안와요... 그림이 아주 X같습니다...', '4년후', '한달내에와요ㅋㅋ진심', '12월 20일', '내년 하반기요?']"
84,2018.12.03 12:20,477,bhka****,223.62.***.88,6,2,30만원,[]
85,2018.12.03 11:51,524,smil****,121.149.***.251,1,0,망했네요,"['눈물과함께', '눈물이?']"
86,2018.12.03 11:36,472,mint****,117.111.***.50,4,2,"☆으허헝◐■내돈ㅠㅠ


ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ","['ㅋㅋㅋ관심받고 싶어 난리네 난리여 ㅋ', '샘 열심히 일하고계셔서 제가 계속엄척누름!! 최곱니다\nㅋㅋㅋㅋ']"
87,2018.12.03 11:17,607,vudq****,210.180.***.100,6,1,"다들 알면서 오후에 다 팔고 나감..


메르치 매수했으면 무조건 오후에는 나간다고 봐야 함.","['멜치 오전에 조금 팔고 나갔음', '메르치는 회사의 가치에 투자하는 ~그런거와는 아주먼 투기집단일뿐', '고추장이 약이다']"
88,2018.12.03 11:13,481,2two****,182.224.***.41,4,0,개인세력이 웅크리고 있네 이좋은 주식에 참 슬픈 일이네,['니가 슬퍼보이는뎅~']
89,2018.12.03 11:00,494,no1k****,112.153.***.73,5,3,"1번 삼성전자 2만원대에서 새로운산업인 반도체사업으로 200만원까지 상승.

2번 메디톡스 20000원대수준에서 이후 70만원대까지 상승.
보톡스대용품 수출로 기업이 환골탈태함.

3번 셀트리온 2만원대에서 바이오시밀러 몇개품목개발로 30만원대까지 상승

4번 신라젠 항암신약개발기대로 20000원대에서 12만까지 상승(2017년 1년사이)

5번 유한양행 항암신약개발수출계약으로 20만원대에서 20만원대상태
3세대 항암신약개발포함 파이프라인 26개대기
20만원대에서 환골탈태를 시작하고 있으니 위기업들 벤치마킹해보면 적게잡아 125만원!!!

부채양호, R/D활발, 현금풍부, 국내1등 제약/바이오기업, 크린이미지는 덤.

신규바이러스 지속 발생, 암에대한 정복이 실현되고 있는 현상황과 미래를 연결해보면 미래 큰 먹거리는
결국 제약/바이오가 될 수 밖에 없는 환경!!!

메디톡스 2만원당시 목표가 70만원이라하면 OOO 취급받았겠지만 35배 대박을 실제 실현되었음.

신약개발로 1조4천억계약을 보여준 유한양행 시총 3조 -> 15조 과연 불가능한 현실을 말하는것인지 시간이
지나면 결론이 날것임!!!!

유한양행사장보다 강력한 믿음과 신념을 가진자만이 큰 과실을 손이 넣을수 있을것임.
대어는 아무나 낚는것이 아님. 주위에서 OOO소리를 들을정도로 믿음이 강한자만이 대어를 낚을 수 있음.
큰그림을 못그리는 99프로 이상의 개미는 절대 큰과실을 쥐지 못함.

단기투자할종목아니니 단기투자자는 가볍고 시총작고 테마있고 잘 움직이는 수백종목중 골라서 투자하는것이
옳다고 봄!!!

유한양행 목표가 125만원!!","['에휴..', '16만']"
90,2018.12.03 10:57,368,yyg1****,117.111.***.81,0,2,"외국넘들아
더 내려놔라.
풀 베팅 준비되었다.",[]
91,2018.12.03 10:55,406,bjt1****,49.164.***.105,1,1,어차피 하락,[]
92,2018.12.03 10:52,276,wldy****,112.162.***.42,0,0,스벌 또떨어지네,[]
93,2018.12.03 10:49,415,jb83****,61.78.***.46,0,0,내기하는데 여기 주주들 -10~-15%되면 후회하면서 손절하게 되 있다에 내 손모가지 건다ㅋㅋ 가랑비에 옷 젖는줄 모르는거지..그러케 좋은데 외인들이 상쳤을때 40만주나 던졌겠냐,"['16만원에 사자', '회사만 좋고 주가는 안좋타네!']"
94,2018.12.03 10:42,330,mint****,117.111.***.50,2,3,"니들이 슬슬 빼니까
너거믿고 따라 공매치지ㅋㅋㅋㅋㅋ

왜?

돈이되거든ㅋㅋㅋㅋ

빡대갈들아ㅋㅋㅋ",[]
95,2018.12.03 10:39,325,yyg1****,117.111.***.81,1,1,"에라이 개잡주야.
외국이 괘새리들이
공매도 치고
ㅂㅅ 짓거리하네요.",[]
96,2018.12.03 10:11,376,ahrm****,175.196.***.51,3,1,"이 좋은 장에 참 ㅋㅋㅋㅋㅋ
아 화가 난다
3년 갖고 있었고 수익률 나쁘지 않은
종목이지만
일확천금 종목들 사방에 널렸는데
이렇게 좋은 기업이
주가는 이따위로 놀고 있으니
화가 난다",[]
97,2018.12.03 10:10,422,mint****,49.167.***.110,1,2,"지켜보자는둥 쩜상 간대놓고 먼저 먹고튄 여기 개미샛히들이

니들돈 가지고 야번도주하고 먹튀했어ㅋㅋㅋㅋㅋ


이 빡대갈들아ㅋㅋ","['이거이 뉴욕에 상장되어있어용 야반도주하게 ㅋ', '내꺼임 ㅋㅋ 자고로 금꿈이랑~똥꿈은 좋은것이여~ㅋㅋ']"
98,2018.12.03 10:06,310,jjjy****,222.102.***.66,1,0,"오늘도 별볼일 없겠네요...

안사..",[]
99,2018.12.03 10:04,288,mint****,49.167.***.110,2,2,빡대갈들 ㅋㅋㅋㅋ,"['호빵 쉐리 ㅋㅋㅋ', '샘 말투 너무~웃겨요^^']"
0,2018.12.03 10:02,351,vudq****,210.180.***.100,2,0,"아오!!!!! 수익 났을때 못판게 못내 아쉽네..


오후에는 100% 꼬꾸라지는데.",[]
1,2018.12.03 10:02,223,ktjt****,117.111.***.198,0,0,또 전강후약이네 이주식 이러고 17만원대?,[]
2,2018.12.03 09:54,391,psh1****,223.39.***.53,1,0,"개미들 무서워서 다 도망가네.
난 참을란다.",['파는거지 누르는거냐 ??']
