0,2018.12.14 13:11,160,0,0,"올해 중간배당을 2번이나 했는데

연발 배당이 얼마나 될 지 궁급합니다.

아래 게싯글보면 5000원 정도인데

중간배당 빼면 2500원 내외로 예상하는 건가요?",,,
92,2018.09.28 11:00,1377,mool****,123.109.***.133,1,1,중간 배당일이 어제인가요? 오늘인가요?,[]
93,2018.09.28 10:25,941,kimk****,125.184.***.214,2,0,"160,000원 가즈~~~아",['그정도는 가겠네요']
94,2018.09.27 13:48,1306,rlad****,49.173.***.7,9,2,두산은 주주친화기업임 가지고가면 꼭 보답함,['그 동안 기관이 올리더니 이제는 외국인이 매수하기 시작했네요\n10월에 약속한 주식 소각 등 워낙 실적이 좋아 18만원까지는 갈것 입니다']
95,2018.09.25 15:04,1126,wndr****,125.191.***.123,2,1,"공매제도 개선을 위한 주주연대
단톡방에 오셔서 함께해 주시길 바랍니다.
https://open.kakao.com/o/goZA7SY

""국민연금 대차금지""를
꼭 성공시키기 위해서

""공매제도 개선을 위한 주주연대""가 결성 되었습니다
주주연대의 활동목표는
""10월1일 시작하는 청원""을 성공시켜

이번에 발의된
국민연금법 수정법안이 통과되도록 힘을 보태는 것 입니다.

이번 청원은
경실련에서 작성해서 올리기로 했으며
이미 여러명의 국회의원들과도 뜻을 함께하고 있습니다.

""국민연금 대차금지""
가능성 충분합니다
그동안의 노력으로 여건이 형성되어
이번에는 해볼만 합니다.

아래는
""10월1일 청원시작할 예정""인
경실련에서 작성한 청원내용 입니다.

-------아래-------
국민연금의 주식대여는 조속히 금지되어야 합니다!

새정부의 국정운영이 벌써 2년을 향해 가고 있습니다. 여러 정책을 펼치고 있지만 국민들은 무엇이 더 나아졌는지 알 수가 없습니다. 특히 경제의 혈관인 금융분야는 아무런 개혁이 일어나지 않고 있습니다. 성장 가치가 큰 기업들에게 건전한 투자자금을 조달하여, 경제발전을 이끌어야 할 주식시장은 불공정하고, 불투명한 제도로 인해 투기판이 되었습니다. 미래 가치가 큰 기업들에게 투자함으로써 윈-윈(Win-Win)을 하고자 하는 개인투자자들은 불법 공매도로 인해 기업가치가 무너지는 걸 보면서, 울분을 금치 못하고 있습니다. 더군다나 국내주식시장의 든든한 파수꾼 노릇을 해야 할 국민연금이 악성 공매도 세력들에게 주식을 대여해주고 있다는 것은 심각한 문제가 아닐 수 없습니다.

국민연금은 2018년 5월말 현재 적립기금 규모가 634조원 가량으로 일본 공적연금펀드, 노르웨이 국부펀드와 함께 세계 3대 연기금으로 꼽힐 규모로 성장했습니다. 국내 주식시장에서는 올해 7월 말 기준으로 130조원을 투자하고 있고, 지분을 5% 이상 보유한 상장사가 약 300개에 이르는 최대 기관투자자입니다. 때문에 국민연금은 미래 가치가 큰 기업들에게 중장기적이고, 안정적으로 투자함으로써, 국내경제를 견인함과 동시에 건전한 수익창출로 국민들의 노후자산을 불려 나가야 합니다. 그렇다면 주식시장을 교란시키고, 하락을 시켜 수익을 창출하는 공매도 세력과는 당연히 지향점이 달라야 할 것입니다. 하지만 국민연금은 최근 일부 국회의원들과 시민단체들의 자료에서도 드러났듯이, 조금의 대여 수수료 수익을 얻기 위해 무제한으로 주식을 대여해 줘 주식시장을 침체시키고 있습니다. 대여해 준 주식은 결국 공매도 세력들에게 활용되어, 국민연금이 보유한 종목까지 손실을 보게 될 것임이 자명합니다. 또 다른 우려 점은 삼성증권 유령주식 배당사고와 같이 위조증권을 찍어 낼 수 있고, 골드만삭스의 무차입 공매도 사건에서도 드러났듯이 불법 공매도도 가능한 환경에서의 주식대여는 주식시장의 불법을 조장하는 불쏘시개 역할을 한다는 것입니다.

국민연금은 금년 5월까지 국내 주식투자 수익률이 -1.18%로 3조 1천억 원의 손실을 입었습니다. 6월에 이르러서는 –5.3%로 하락해 시장 평균 수익률마저 하회하는 참사에 가까운 실적을 보였습니다. 이러한 수익률 저하는 주식대여와 무관치 않다고 봅니다. 국민의 대다수는 국민연금의 투자금 관리가 합리적이고 효율적으로 운용되고 있다고 생각하지 않습니다. 그래서 국민연금을 믿고 노후를 맡길 수 있는지 확신하지 못하고 있습니다.

9월 7일 바른미래당의 이태규 의원실에서 발표한 자료에 따르면 2014년부터 2018년 상반기 까지 연금공단의 누적 주식대여 금액이 974조2천830억원으로 연평균 216조5천73억원이나 되었습니다. 국민연금이 주식시장을 억누르고 있는 공매도세력의 ‘최대 후원자’이자 ‘종잣돈 창구’였음을 보여주는 자료입니다. 주식시장이 활성화되고 주가가 올라야 수익률이 제고되는 국민연금이 주가가 내려야 수익을 올릴 수 있는 공매도 세력의 돈줄을 자처하는지 국민들은 납득할 수가 없습니다.

세계경제포럼(WEF)이 발표한 2017년 기준 우리나라의 국가 경쟁력은 27위라고 합니다. 그중 금융시장의 성숙도는 74위, 제도의 경쟁력은 58위, 정부의 투명성은 98위입니다. 결국 금융부문의 불공정한 제도와 시스템, 불투명성이 경쟁력을 저해하는 요인으로 작용하고 있는 것입니다. 국민연금의 주식대여 또한 우리 금융시장의 신뢰를 떨어뜨려, 경쟁력을 약화시키는 요인으로 작용하고 있다고 봅니다.

일본의 공적연금(GPIF)과 네덜란드 공적연금(ABP)은 물론, 우리나라 사학연금, 군인연금, 공무원연금도 주식대여를 하지 않고 있습니다. 그 이유는 주식 대여 수수료를 조금 얻고자, 제 발등을 찍는 ‘소탐대실’의 실수를 하지 않기 위해서입니다. 금융당국과 국민연금공단은 무엇이 우리경제를 위하는 일인지 반성과 함께, 깊이 고민해봐야 할 것입니다.

그나마 다행인 점은 국회에 국민연금의 주식대여를 금지하는 ‘국민연금법 일부개정법률안’이 더불어 민주당 권미혁 의원에 의해 발의되어 있다는 것입니다. 물론, 입법사항이라서 대통령과 청와대가 해결하지 못한다는 것을 잘 알고 있습니다. 그럼에도 불구하고 이렇게 청원을 하는 이유는 대통령과 청와대가 국민연금의 주식대여 문제를 심각하게 여긴다면, 국회에서도 이를 가볍게 여기지 않을 것이라 보기 때문입니다.

‘경제정의실천시민연합’과 ‘공매도제도개선을 위한 주주연대’, ‘희망나눔 주주연대’는 더 많은 개인투자자들, 국민들과 함께, 국민연금 주식대여 금지를 비롯해 잘 못된 제도를 개선하고자 하는 목소리를 계속해서 키워 나갈 것입니다. 청와대와 국회, 정부부처에서는 이러한 국민들의 목소리를 경청하여, 주식시장의 신뢰회복과 함께, 금융경쟁력을 키울 수 있는 발판을 마련해야할 것입니다",[]
96,2018.09.25 09:26,1000,mono****,211.204.***.103,4,3,"2017년11월 자사주 소각 완료했고
2018년 재무제표만 봐도 최하 17만원은 찍어야 하는데
두산 두산우 두개 작년보다 낮은 이유를 모르겠네
신라젠 셀트 바이오주 거품 빠지면 자연스레 오르려나","['지난 금요일보니 막 누군가 찍어누르는 느낌 받았습니다.\n종가즈음 동시호가때 막 누르드라고요', '지금 영업이익 등 모든면에서 사상최대치 이며 20만ㅇㄴ은 가야 하는데']"
97,2018.09.24 00:01,632,kimk****,125.184.***.214,3,0,올해 목표가 20만원 가즈~~아,[]
98,2018.09.23 13:00,335,cion****,223.62.***.186,0,0,"여러분들의 국민연금이 새고 있습니다.
청원에 힘을 보태주세요.^^

※ 국민연금 주식대여 금지 청원
https://www1.president.go.kr/petitions/353707

※ 참조기사
국민연금 주식대여액 1천조원 육박..""공매도 종잣돈 창구""
https://news.v.daum.net/v/20180907070022685?f=m

여러분들께서 자주 이용하시는 커뮤니티나 포털사이트 증권 토론방 게시글에 위 글을 복사해서 댓글로 달아주시면 큰 도움이 됩니다.
여러분들의 힘이 필요합니다.^^",[]
99,2018.09.21 14:32,1129,shon****,221.140.***.233,1,0,"오늘 배당 기준일인데 어제오늘 왜이러나

ㅡㅡ 11월 자사주소각 까지 기다려일되나.. 이거참..",[]
0,2018.09.20 11:04,826,shon****,223.62.***.74,1,4,"쳤다가 어제오늘 박살나네

니미",[]
1,2018.09.20 09:05,512,wba2****,14.42.***.239,1,2,"존경하는 문재인대통령께.
이 글을 읽어 주시는 감사한 분들에게.

세상에 이렇게 악한 세입자가 다 있습니까.
저는 남포동 6가 국도극장 뒤에 조그만 건물을 가지고 있습니다. 4층이지만 건물이 오래 되어서 재산 가치는 크지 않습니다.

10년 전에 세 든 사람에게 집 세를 150만원 받았습니다. 약 9년 전에 남편 김모씨와 부인 이모씨라는 세입자가 들어 와서 남포대구탕이라는 간판을 걸고 장사를 하는 데 막무가내로 집 세를 110만원 보내고 사람을 살해하겠다고 협박합니다.
권리금을 한 푼 안 내고 들어 와서 권리금을 내 놓으라고 하고 온갖 살해협박을 해서 저는 제 건물 앞을 오랫동안 다니지도 못 했습니다.

저는 그 협박 내용을 녹음해서 법정속기사에게 가서 녹음을 해서 법적 증거를 가지고 있습니다.


그들은 제 어머니 집을 잘 알고 있습니다.
그들은 제 어머니 집에 찾아 가기도 했습니다.
그들은 제 어머니에게도 갖은 협박을 다 했습니다.

집을 못 팔게 하겠다고 협박을 했습니다. 실제로 4층 중 2층 3층 4층은 비어있습니다.

저는 그 악한 세입자가 저 어머니를 해하게 내버려 둘 수 없습니다.
그 악한 세입자는 저 어머니에게 협박하여 저 어머니는 대학병원에 입원하기도 했습니다.

저는 명도소송을 하려고 했지만 그들이 저 어머니를 찾아가서 해를 입힐까 아직 못 하고 있습니다.
그 악한 세입자들이 나이 구 십이 다 된 제 어머니를 해하게 내버려 둘 수 없습니다.

저는 구 십이 다 되어 가는 제 어머니를 보호해야 합니다.

대한민국은 법치주의 국가입니다. 사람을 살해하겠다고 공갈하고 협박하면 큰 죄입니다.

이 글을 읽는 분들은 제 어머니를 보호해 주십시오.
저는 그 악한 세입자들이 나이 구 십이 다 되어 가는 제 어머니를 해치게 할 수 없습니다.

도와주십시오.
문재인 대통령님 도와주십시오.

저는 악한 세입자의 협박에 굴복하지 않을 것입니다.

건물도 그 악한 세입자들 때문에 2층 3층 4층이 2년 이상 비어져 있습니다.

저는 피해액을 민사 소송을 할 것이고 검찰에 저들을 고발할 것입니다.
세입자들이 집을 파손하면 법적으로 피해 보상 소송을 할 것입니다.

이 글을 읽는 분들이 배심원이 되어 주시고 제 어머니를 보호해 주십시오.",[]
2,2018.09.19 10:35,984,h244****,121.179.***.232,0,3,빠이,"['목표수익이 되서 익절한거에요? 아님 배우고 싶네요~', '저도 오늘 다털었네요~~\n47프로 마이 무따']"
3,2018.09.18 16:20,1235,j1u1****,211.36.***.137,8,0,낼은 상갑시다 ?ㅎㅎ,"['은..정은이 뒤짐', '우리의 소원!']"
4,2018.09.18 08:51,1013,ckkw****,117.53.***.223,3,0,"지금이 절호의 기회입니다.

국민연금 공매 주식대여 중지와 회수 촉구 관련
능력자님들의 팩트공격, 규탄집회, 국회의원들도 목소리 내기 시작했습니다

기금운용본부 연락처 안내
T 063-711-0101, 063-711-0102, 063-711-0103, 063-711-0104, 063-711-0114

아래 1~2번 내용으로 전화 하셔서 국민연금 974조 당장 회수조치를 바란다는 팩트 항의를 하시면 됩니다.

1. 공매도 세력들에게 대여해주는것이 법적으로 의무사항입니까? 아니라면 당장 회수해야되지 않습니까

2. 4년6개월동안 1만642건으로 총 974조나 대여했는데 총 수수료 수입이 766억이다
은행금리도 안되는 수수료받고 국민들 자산 갉아먹는 공매도에 974조나 빌려주는 행위를 어찌생각하십니까

이건 끝까지 항의하고 따져야 합니다.
기금운용본부에서 빌려준 기금 회수조치 할수 있습니다.
회수조치를 하지않으면 어찌되는지 돈의 주인인 여러분들이 돈관리를 엉터리로 하는
저들을 회초리들고 혼을 내셔야 합니다.


아래 4개의 청원에 힘을 보태주세요.
아래 주소창 복사하기 해서 붙이기 하면 바로 연결 됩니다.

1 국민연금 주식대여 금지 청원(9월 23일까지)
https://www1.president.go.kr/petitions/353707

2. 국민연금개선 사이트입니다(1인 3회까지 가능, 의견 개진 바랍니다.)
http://www.matchon-nps.kr/

3. 삼성, 엘리엇 소송 관련 청원(9월 21일까지)
https://www1.president.go.kr/petitions/350397

4. 정부는 매국연금을 국민연금으로 되돌려라! (10월 7일까지)
https://www1.president.go.kr/petitions/370356",[]
5,2018.09.17 11:56,963,safe****,117.111.***.13,9,1,두산 올해 사상 최고 좋은 성적이 나올것으로 예상되고 내년에도 성장성이 매우 좋다는 것이죠.9월말 분기배당은 물론 년말 배당까지 챙기고나면 주가는 어는덧 20만원 부근에서 머물고 있을겁니다.,[]
6,2018.09.15 21:42,1336,shon****,221.140.***.233,7,0,"곧 분기배당 할때가 되지않았나요?

권리락이 언제죠?

그리고 올해도 자사주 5% 소각하겠죠? 11월쯤",['9월 26일 보유 ~']
7,2018.09.15 10:49,683,baed****,223.39.***.207,0,8,기관이 들고있을때 던지세요.5만원대로 떨어진다,"['다른종목도 게시판마다 다 떨어진다 도배했네요 ㅋㅋㅋ', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ\n올해들어서 제일 웃겼네 감사ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '들국화가 부릅니다. 헛사랑\n부끄러워라 부끄러워라 말못하고 헛 사랑만 뱅뱅도네~~~~~', '네 알겠어요 ㅋㅋ']"
8,2018.09.14 02:59,968,worl****,59.2.***.79,1,1,"두산, 전지박 사업 수혜 기대감에 ‘강세’",[]
9,2018.09.13 10:11,1249,j1u1****,49.163.***.214,6,2,"단기 200,000 중장기 300,000입니다...............잘나가는 제약바이오 못지않게 갑시다..........상도함가고...........ㅋㅋ",['들국화가 부릅니다. 헛사랑\n부끄러워라 부끄러워라 말못하고 헛 사랑만 뱅뱅도네~~~~~']
10,2018.09.13 00:56,632,sang****,210.99.***.84,3,0,갈 때까지 가보자,[]
11,2018.09.12 15:59,528,jeog****,175.208.***.194,0,0,http://www.segye.com/newsView/20180911005553,[]
12,2018.09.11 23:49,475,qufd****,119.70.***.22,0,0,"일반적으로 증권사 담보대출 금리는 연 8%정도의 수준이지만, 저희 지점에서는 절반수준으로 가능합니다.

주식담보대출 4.3%~로 가능합니다.

대출연장으로 인한 추가 금리인상 없이 고정금리로 사용 가능합니다.

일반증권사들 이벤트처럼 기한 제한으로 3개월 사용하다가 대출금리 올리고 하는 것이 아니라 고정금리입니다.

연락주시면 자세하게 안내드리겠습니다.

기업 탐방과 IR도 다니면서 종목상담도 가능하니 사소한 문의도 괜찮습니다.

감사합니다.

직통)02-425-2229, HP)010-2335-8095, 카카오톡) pinesiss",[]
13,2018.09.11 19:44,1424,jjha****,175.223.***.141,10,0,9월말쯤 15만원 무난히 돌파할거라 봅니다.,['감사합니다 하지만 전 절반은 매도하였습니다']
14,2018.09.11 15:02,936,j1u1****,49.163.***.214,4,0,낼은 상갑시다.....................ㅋㅋ,[]
15,2018.09.11 14:10,964,sang****,210.99.***.84,4,0,"기똥차다

계속 안본지 2어달 ㅋ

또 당분간안본다","['예약매도 걸어놓고 그 소리하는거 아니죠?ㅋㅋㅋ', '30%수익 좀 돌려주지 뭐', '그때는 피눈물 나기를 ㅋㅋㅋ']"
16,2018.09.11 12:04,1243,ichi****,121.132.***.238,13,1,"두산 사랑해~~
봄에 씨앗뿌리고 여름에 추가씨앗 뿌리고
가을이다~~","['대단하네 12만인 나랑 비교불가 ㄷㄷ', 'ㅊㅋㅊㅋ', '선견지명이 대단']"
17,2018.09.11 12:04,600,jenj****,1.237.***.185,3,0,"네이버 주식에서 상승 코너을 눌렀더니, 떡하니 맨 윗쪽에 이상한 종목이?
어? 이게 왜?
11% 상승?

연말 배당까지는 당연히 가지고 있을려고 했는데 일단 50% 매도했습니다.
바닥에서 사놓고 다른 계정에 숨겨놨는데, 단기간에 너무 급격하게 올라서 (수익률도 지금 처음 확인)
이거 어떻게 해야 하나 좀 고민 좀 해봐야겠어요.
팔면 후회할 것 같은데...",[]
18,2018.09.11 11:59,912,spoo****,223.39.***.76,0,0,10만초반사서 많이 손익났네요 당분간 추석지나고 봐야할듯ㅋㅋ,"['같이 갑시다 ㅡ15 ~', '수익 축하합니다.추석연휴 잘 보내세요.저는 15만원 뚫는 모습 지켜본후 판단하렵니다.']"
19,2018.09.11 15:59,281,boss****,117.111.***.87,0,0,109000원~ 저도하차해요~^^,[]
20,2018.09.11 16:01,263,boss****,117.111.***.87,1,0,109000원~저도하차합니다,[]
21,2018.09.11 11:59,660,ices****,137.189.***.164,1,0,어제 현엘 사려고 총알 부족해서 두산 팔았는데 오늘 11% 급등ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['들국화가 부릅니다. 헛사랑\n부끄러워라 부끄러워라 말못하고 헛 사랑만 뱅뱅도네~~~~~', '푸하하하하하']"
22,2018.09.11 11:59,656,cand****,118.221.***.96,0,0,"50% 매도 걸어논게 팔렸네여.

오늘 무슨 날인가여?

아까 5%여서 오늘은 여기서 멈추겠구나 했는데

11% 넘게 올르다니",['세력이 본격적으로 들어올리기 시작했나 봅니다.목표는 어디쯤일지 모르지만요..']
23,2018.09.11 11:55,360,fxma****,110.70.***.242,0,0,"작년 가을인가

135000 원 대 들어와서 물렸던 사람입니다
일년동안 9만대까지 떨어져서 맘고생하다가
겨우 원복해서 나갑니다
남은분들 성투하시길 바랍니다",['멋지세요~!']
24,2018.09.11 11:49,404,cari****,122.43.***.123,1,0,ㅋㅋㅋ,[]
25,2018.09.11 10:30,858,cand****,118.221.***.96,3,3,"6월부터 존버를 했는데

오늘 강력한 양봉이 나왔네요.

팔아도 될때가 된거 같은데

두산 주주형님들 생각은 어떠신지요","['두중 해외에서 수주 잘 하고 있는데 점점 좋아지지 않을까요?', '지수가 좋았다면, 15 넘겠지만....최근 지수가 떨어졌습니다. 두중이 저상태라 더는 힘들 겁니다. 정부가 탈원전포기해도 더는 못가요.', '욕심을버리고 일부 수익실현', '15이상은 갈듯 최소']"
26,2018.09.11 10:25,466,jd30****,175.120.***.86,3,0,배당율은 더높은데 7만원대임,"['두산우는 평생 들고가는 주식임', '배당만 보면 두산우가 더 좋죠']"
27,2018.09.11 10:22,500,reds****,223.62.***.70,0,0,"""한라홀딩스"" 몇일 이내에 폭등예상한다

만도 한라의 지주 회사 대북테마도 같이 있음",[]
28,2018.09.11 10:05,309,baed****,223.39.***.28,1,1,외인 기관이 서로 던지기 할때 매도하세요.7만원대로 빠진다,['혼자던지세요 ㅋㅋㅋ']
29,2018.09.11 10:02,400,leec****,58.123.***.117,0,0,"님의 분석1000%옳다.한진중공업홀딩스는 ""두산""이다""두산은 지주사로써 생산설비를 가지고 있다.한진중공홀딩스도 이제 생산설비를 가진 지주사이다 :한진중공업5일연속상승보니 한진중공업홀딩스도 5일연속상승해요

한진중공업그룹은 경쟁력있다.오늘 상한가갑니다 왜? 한진중공업 5일연속상승중이니 한진중공업홀딩스도 5일연속상승해요
1.한진중공업, 삼성물산과 2757억 원 규모 공급 계약 체결
한진중공업이 삼성물산과 2757억 원 규모의 강릉안인화력 1？2호기 발전소 건설공사 석탄취급설비 공급계약을 체결했다고 10일 밝혔다.계약 규모는 최근 매출액 대비 11.24%다. 계약 기간은 오는 2022년 2월 15일까지다.

2.국내 조선소 중 그나마 나은 곳이 한진중공업인데, 필리핀 수빅으로 옮긴 조선소에서 수익이 나기 때문이다. 수빅조선소의 1인당 평균연봉이 국내 임금의 10분의1 이하로, 한진중공업은 영도조선소 적자를 수빅조선소 흑자가 계속 메우는 형국이다.""현대重 사장은 내라면 영도조선소를 폐쇄하고 수빅만 유지하여 한진중공업이 강력한 경쟁력을 갖추어 현대중공업을 제치고 세계1위도 만들 수있다""
한진중공업의 영도조선소를 폐쇄하고 부산시에 1조원에 팔면 한진중공업은 바로 5천원대 돌파하고 대주주인 한진중공업홀딩스는 한진중공업의 3배인 15천원대 직행한다.향후 한진중공업과 한진중공업홀딩스가 합병할것이고 이경우 1대3의 비율로 합병할것이다.따라서 5천원대 15천원이다
필독:한진중공업홀딩스가 향후 5만원대를 가는 이유는? 반기실적을 분석을 하여
3분기는 영업이익185억원 순이익120억원나온다(작년 영업이익14억원)항상 3분기는 흑자나오니 주가는 9월부터 상승하여 180%이상 상승합니다.작년 대륜E&S 6만주 취득…지분 100%으로 내년에 한진중공업홀딩스가 대륜E&S을 흡수합병할것이며 그럼 매출액1조원을 돌파하는 가스 및 에너지,환경 관련기업으로 변신을 할 것이다.향후 한진중공업이 수빅조선소매각 및 조선 건설부문 분리를 하더라도 큰 영향없이 독자적으로 성장하는 구조를 갖춘 것이다.따라서 한진중공업홀딩스는 제조설비를 가진 지주사인 (주)두산""처럼 성장할것이다.향후 러시아산 가스가 북한을 거쳐 올때 최대수혜주가 한진중공업홀딩스이니 대북관련주이다.경기북부에 가스를 공급하는 유일한 업체이니 북한과의 교류활성화됨으로 한진중공업홀딩스가 최대수혜주이다.

*한진중공업홀딩스 향후 실적(자본금1500억원,액면가5000원)
2016년:매출액9,683억원,영업손실841억원, 순손실2911억원:목표주가:9천원,bps19천원
2017년:매출액9,067억원,영업손실618억원, 순손실1596억원:목표주가:6천원,bps12천700원
2018년(E)매출액1조2,685억원,영업이익255억원, 순이익150억원;목표주가:1만8천원,bps1만3천원
2019년(E)매출액1조8,322억원,영업이익530억원, 순이익380억원;목표주가:3만5천원,bps2만8천원(자산재평가)
2020년(E)매출액3조2,388억원,영업이익1,585억원,순이익1,375억원;목표주가:5만5천원,bps3만7천원
결론:2016년에 최대손실이후 2017년 적자폭 감소했고 올해 2011년이후 7년만에 첫 흑자전환된다.주요인은 한진중공업의 적자폭감소와 100%지분을 가진 대륜E&S, 대륜발전, 별내에너지의 매출증가(2년내에 매출액이 3배이상 증가예상)와 흑자폭이 폭발적으로 증가한 것이다.사실상 구조조정이 끝난 것이다.이제 한진중공업홀딩스는 한진중공업이 없더라도 성장할수가 있는 구조를 갖춘 것이다.한진중공업이 내년부터 흑자가 날 것이기때문에 한진중공업홀딩스 실적은 예상치보다 더 좋아질것이다.
*한진중공업홀딩스, 대륜E&S 6만주 취득…지분 100%
한진중공업홀딩스는 자회사인 대륜E&S의 주식 6만주를 300억원에 취득하기로 했다고 공시했다. 취득 후 지분율은 100%다. 회사 측은 취득 목적과 관련 ""에너지사 재무구조 개선""이라고 밝혔다.
올해증자를 하여 완전흑자구조안착...


현대重 사장의 고뇌 “일감 없는데, 일자리 유지하라니…”
“다 같이 죽자는 얘기인가”…“노동개혁 더 이상 미룰수 없다”
세계 최대, 당연히 국내 최대 조선소인 현대중공업 강환구 사장이 지나 7일 임직원들에게 보내는 담화문을 냈다.

그는 그 글에서 해양사업부의 유휴인력을 해결하기 위해 조선 물량을 해양사업부로 나누고, 외주물량을 직영으로 전환하자는 노조의 주장에 대해 ""협력사 노무비는 직영의 65% 수준으로 직영비율이 높아지면 회사 노무비가 증가한다“면서 ”현재 조선사업부는 삼성중공업, 대우조선보다 직영비율이 이미 높은 상태""라고 반박했다.

이어 ""우리 회사 1인당 월평균 인건비는 약 520만원, 중국 조선소 인건비는 약 169만원이며 인도 등은 약 80만원에 불과하다""며 ""해양사업부 원가 중 인건비 비중은 20% 수준, 중국 인건비 비중은 6%, 싱가포르는 3% 수준으로 수주 실패 원인이 여기에 있다""고 설명했다.

강 사장은 노조를 설득하기 위해 회사의 영업비밀까지 공개하면서 ""향후 3년간 수주가 없으면 현재 2,400명인 해양사업부 인건비 손실액만 약 6,000억원이 발생해 회사 전체가 어려움에 빠질 수 있다""라고 호소했다.

현대중공업 해양사업부는 2014년 11월 UAE 나스르(NASR) 원유생산설비를 수주한 이후 45월째 수주가 없다. 지난달 이 마지막 나스르 물량이 출항하면서 해양공장 작업이 멈췄다.

회사는 지난달 27일부터 오는 14일까지 해양공장 직원을 대상으로 희망퇴직과 조기정년 신청을 받고 있고, 이에 대해 노조는 부분파업을 벌이며 희망퇴직 반대서명운동을 펼치고 있다.
참으로 딱한 일이다. 일감이 없는데, 노조는 적자를 보더라도 일자리를 유지하라고 회사를 압박하고 있는 것이다. 조선일보와 한국경제가 현대중공업의 10일 이 문제를 사설에서 다뤘다.



조선일보는 “현대重 인건비 中 3배·싱가포르 6.5배, 이대론 안 된다”라는 사설을 냈다.


“한국 조선업은 산업 생태계 뿌리까지 흔들리고 있다. 서울대 조선해양공학과는 조선업 취업난이 가중되면서 기피 학과로 전락했다. 입학 경쟁률은 떨어졌고, 입학 후 전공을 바꾸는 학생들도 적지 않다고 한다. 대학원조차도 흔들리고 있다. 올 2학기에는 석사(4명 모집)와 석·박사 통합과정(6명) 지원자가 한 명도 없었다. 설계·기술개발 등 핵심 역량이 약화될 수밖에 없다. 조선업은 불황이 본격화되기 전인 2014년 18만명을 고용했지만, 올 상반기에는 12만명 정도로 줄었다. 그런데 노조는 구조조정 막겠다고 파업 협박한다. 이대로 다 같이 죽자는 얘기다.”



한국경제는 “기업과 노조를 '강자-약자'로 가르는 이분법, 벗어날 때 됐다”는 사설에서 노동개혁의 필요성을 역설했다.


“‘강성 노조’와의 관계에서 이제 약자는 오히려 사측이라는 게 명확해지고 있다. 노조가 막아서면 긴급한 구조조정조차 물 건너간다. 노조는 툭하면 파업에 돌입하지만, 사측의 대항권은 별로 없다. 파업권에 대항하는 수단인 사측의 ‘직장폐쇄’ 카드도 불법 파업시에는 쓸 수가 없다. 파업시 대체근로 역시 선진국 중에선 한국에서만 금지돼 있다. 1953년 근로기준법과 노동쟁의조정법 제정 때의 노동자들이 아니다. 그런데도 온갖 노동관련법들이 노조 측 입장을 주로 받아들임으로써 ‘기울어진 운동장’이 된 것이다. 이런 이분법적 시각이 시장생태계를 왜곡시키고, 다수의 노동자에게 좌절을 안기는 괴물을 키워온 실상을 직시해야 한다. 조선업종의 위기는 한국 제조업의 위기이고 이는 한국 산업의 위기다. 더 이상 노동개혁을 미룰 수가 없다.”

우리 조선업계의 가장 큰 문제는 고임금이다. 세계 조선업계가 호황으로 돌아서 수주물량이 늘어도 현재의 인건비로는 수주를 따기 힘들거니와 수주를 해도 흑자를 만들기 힘들다.

우리나라 조선소 평균연봉이 강 사장의 지적처럼 경쟁국에 비해 높아도 너무 높다. 이런 고임금으로는 국제시장에서 단가 경쟁이 어렵다. 이런 원가경쟁력으로 수주는 불가능할 수밖에 없다.

국내 조선소 중 그나마 나은 곳이 한진중공업인데, 필리핀 수빅으로 옮긴 조선소에서 수익이 나기 때문이다. 수빅조선소의 1인당 평균연봉이 국내 임금의 10분의1 이하로, 한진중공업은 영도조선소 적자를 수빅조선소 흑자가 계속 메우는 형국이다.내라면 영도조선소를 폐쇄하고 수빅만 유지하면 한진중공업이 강력한 경쟁력을 갖추어 현대중공업을 제치고 세계1위도 만들 수있다.

조선소는 덩치가 워낙 커서 세금이나 은행들의 부채 떠안기로 적자를 메우기 힘들다. 노조도 이런 정황을 알고 있을 것이다.",[]
30,2018.09.10 17:59,860,kimj****,122.36.***.133,12,1,두산은 실적주다. 올해매출 작년대비 20프로 이상 증가할 것이라는 전망이 주류를 이루고 있음. 그리고 반기마다 배당은 물론 매년 자사주 소각까지 하고 있음 이보다 확실한 모멘텀 없다!,[]
