0,2018.12.14 10:10,130,0,1,"인생은 장애물 경기라고 합니다
그러나 목적을 알고가는 사람에게는
장애 물의 의미가 달라질 것입니다
돈이없어 3일 굶 은 사람은 자신의 비참한
현실에 세상이 미워질 것입니다
3일 굶으면 담 뛰어넘지 않을 사람이
없 다고 애기를 합니다
반면에 스스로 단식원에 들어가 3일을
굶 었다고 생각해 본다면 자신의굶주림에
통곡하거나슬퍼하지는 않을 것입니다
무엇이 다를 까요~~??
스스로 택한 단식과 가난으로 인한 굶주림에는
목적이 있는것과 없는것의 차이가 있읍니다
비록 문제와 장애가 있더라도 목적을 알고
가는 삶 그것이 바로 홍익 인간이 선택한
멋지고 아름다운 폼나는 삶 아닐까요",,,
77,2018.09.14 09:53,524,cion****,221.164.***.133,1,2,"여러분들의 국민연금이 새고 있습니다.
아래 청원에 힘을 보태주세요.^^

1. 국민연금 주식대여 금지 청원
https://www1.president.go.kr/petitions/353707

2. 삼성, 엘리엇 소송 관련 청원
https://www1.president.go.kr/petitions/350397

3. 정부는 매국연금을 국민연금으로 되돌려라!
https://www1.president.go.kr/petitions/370356

※ 참조기사
국민연금 주식대여액 1천조원 육박..""공매도 종잣돈 창구""
https://news.v.daum.net/v/20180907070022685?f=m

여러분들께서 자주 이용하시는 커뮤니티나 포털사이트 증권 토론방 게시글에 위 글을 복사해서 댓글로 달아주시면 큰 도움이 됩니다.
여러분들의 힘이 필요합니다.^^","['모사드님들이 마사지들어갈텐데 ㅋㅋㅋㅋ', '사랑스런 문죄인 오빠야.............................평양가면 절친 김정은놈에게 .................경계 좀더 철저히 부탁하세요.................멸공애국청년 암살특공대원들이 북파하여 문-김 합동참살 기도하고 있답니다......건강하게 무사히 돌아오세요']"
78,2018.09.13 14:16,1110,yosh****,211.176.***.218,0,3,"코리아써** 와 얘 중에서

누가 먼저 날라갈까???

ㅍㅎㅎㅎ","['영풍은 월욜 스타트 같은데요....', '여러분들의 국민연금이 새고 있습니다.\n아래 2개의 청원에 힘을 보태주세요.^^\n\n1. 국민연금 주식대여 금지 청원\nhttps://www1.president.go.kr/petitions/353707\n\n2. 삼성, 엘리엇 소송 관련 청원\nhttps://www1.president.go.kr/petitions/350397\n\n여러분들께서 자주 이용하시는 커뮤니티나 포털사이트 증권 토론방 게시글에 위 글을 복사해서 댓글로 달아주시면 큰 도움이 됩니다.\n여러분들의 힘이 필요합니다.^^']"
79,2018.09.13 09:21,929,turu****,106.102.***.64,2,2,부탁드립니다‥ 지금 보다 두배로 오르기를‥,['화이팅!']
80,2018.09.12 23:37,852,pjws****,211.214.***.10,1,2,적자인가요??,"['적자생존하세요.................................................이순신,원균 역사적평가..............유시민..........알쓸신잡']"
81,2018.09.11 20:47,626,newl****,223.39.***.30,4,1,"액분
액분쫌 하즈아....",[]
82,2018.09.05 19:19,1725,iver****,211.246.***.161,6,4,터질거 터진거고 상식상 공장 폐쇄와 이전이 불가피해보인다 소송결과가 좋아도 반복될 이슈로 오래버티기 어렵다. 최악 가정하고 실적에 미칠 영향 따질시점,"['장기근속해도 평사원...........................아으.................................존나 능력없는 아재.............대단합니다...............후배들 눈치도 외면하고..................................철면피로군요 ㅋㅋㅋ', '영풍 12년차 근무입니다.. 농담 아니고..\n절대 영풍 무너지지 않습니다 ㅎㅎ', '구체적인 사례 하나라도 밝혀주삼.........................................................낙동강 오염,특허제련기술 유출,대표 배임횡령 등등.......ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 대주주 장씨 일가 팔촌이내 집합 집단 자살 등등...ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ', '심각하게 돌아가고 잇소이다', '당신...............................뭐하시는 ........................................놈이세요..............................폭파전문 특공대장이신가요?']"
83,2018.09.05 15:44,531,mein****,211.208.***.130,0,0,"고수님더~~~얼

건위강장하옵시고

쓰즈....",[]
84,2018.09.05 15:42,886,down****,1.252.***.180,1,0,응 안사,['노무현 투신자살...............................................노회찬 투신자살']
85,2018.09.04 13:26,823,sunc****,223.39.***.71,3,1,"5자 볼끼다

3분기 실적보면","['종가입성 ㅋㅋ', '4자 볼끼다...ㅋㅋ']"
86,2018.09.03 00:27,911,pjws****,211.214.***.10,0,1,"ㅡㅡ…

존버해야 될듯",['그걸 이제야 알다니...ㅉㅉ;;']
87,2018.08.31 13:22,1521,koo0****,121.170.***.54,2,1,"문씨정부를 등에 업은 환경단체의 몽니....

http://www.greenpostkorea.co.kr/news/articleView.html?idxno=95601","['정치적인 해석보다는 강물오염은 분명히 잘못된 것 아닌가! 걸핏하면 정권탓이니...', '제조업 다죽이고..멀쩡한 산 다 깍아서 태양광 한다고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이건 진짜 뭐하는건지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '서울대를 누르고 경희대가 대한민국 최고명문대 되었다.......................이제 김일성대와 어깨동무 절친이다', '고향땅 원적지 함경도가 그립다', '북조선이 먼저다']"
88,2018.08.24 14:46,748,jjhh****,211.36.***.204,2,1,"끝도없는추락이네요

영풍이 고려아연 주식 금액이 지금 시가총액보다 크니","['고려아연 지분만 해도 2조가 넘는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 차라리 상폐하고 청산하자 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '영풍이 어떤 회사 인데요']"
89,2018.08.24 12:56,574,koo0****,121.170.***.54,0,1,역시 개풍 The개잡주,[]
90,2018.08.24 09:10,635,turu****,211.36.***.34,4,2,환경문제로 인해 근거없이 떠들어서 고가대비 반토막 났음‥ 환경단체 고발합시다‥,"['호', '환경이랑 상관있나요??']"
91,2018.08.23 15:39,768,mein****,211.208.***.130,0,1,심상치 않타아...,[]
92,2018.08.23 14:04,646,jtli****,59.2.***.82,3,1,심각하군요. 참고하세요.,[]
93,2018.08.22 10:34,816,alli****,211.47.***.210,3,6,"안녕 현가치 추출 재검 결과 681,000 원, 대형주, 고평가 , 허가난 젼의판에 믿고 안믿고는 본인의 의지, 성투",[]
94,2018.08.17 16:06,605,jemo****,211.59.***.16,0,1,설마 팔백구십일?! 코스피 중에도 이런 종목이 있나?!,[]
95,2018.08.17 15:48,539,wnsd****,39.7.***.151,0,3,"아무랴도 원자재값이 계속 떨어지더라구오
ㅠㅠ 어쩔수없이 처분
익절했으니 다행인데

원자재값 반등하면 다시뵈요 ~",[]
96,2018.08.17 13:10,406,mein****,211.208.***.130,0,1,산시코가라우데마스까,"['쿠라에! 고무고무노~~콘도무!', '김일성']"
97,2018.08.17 11:27,435,mein****,211.208.***.130,0,1,"쏘굿...

필소굿...~~",['김정일']
98,2018.08.07 10:34,602,le05****,39.7.***.113,4,1,"뉴스도 없고 주가 부양 의지도 없고
상폐나 시켜라 ~",[]
99,2018.08.06 08:17,780,job5****,175.223.***.243,0,1,"영풍주식, 지금까지 많이 뜨기다,  
.  
조금 묻어 넣으면 조금덜 뜯기는 것일뿐,^^",[]
0,2018.08.05 21:02,458,job5****,175.223.***.243,0,2,"전기요금, 지금까지 많이 뜨기다, 
. 
조금덜 뜯기는 것일뿐,^^",[]
1,2018.08.01 20:21,1077,wnsd****,175.223.***.124,1,1,"추매해도되나요??
헤헤","['해쪄용', '해라한10주정도', '추미애 얘기는 끄내지도말라... 이갈린다']"
2,2018.07.27 10:59,731,s729****,175.223.***.81,0,3,그렇게 조심조심 모아나가서 드디어 외국인 비중 마의3%를 넘었습니다 진정 가치투자 이제 시작입니다 여태 버티신 주주님들 축하드립니다,[]
3,2018.07.25 15:26,606,fimm****,125.189.***.66,0,1,"몇주전 개손절하구 나간 흑우야~
미련이 남아 와봤는데 여전히 땅굴파구 있네 ㅉㅉ

물린 ?들 밥맛도 없을 거 같은데 영양제 하나씩 추가해서 먹어봐~

들와서 어?? 어흑???? 하다 쳐맞은 기억밖에 없어 ㅠㅜ
어쩌겠어~~ 개미들끼리 영차영차 발효되다 보면 올라갈거야!!!!",[]
4,2018.07.24 11:20,660,down****,112.162.***.116,0,2,"손이 안가 ㅋㅋㅋ

재료가 없어 재료가 ㅋㅋㅋ",[]
5,2018.07.23 15:37,709,flow****,39.7.***.33,1,2,바닥이 이쯤이라 생각되어...30주 장투들어갑니다,['좋아유~ 가즈아!']
6,2018.07.21 09:38,559,khm1****,223.62.***.50,1,3,"환경에 영향준다고 해서
지금까지 영업한 회사의 공장폐쇠는
있을 수 없고 아연값이 떨어지면 원자재 값도
상대적으로 떨어질거라 생각했는데 ~~
몇달째 떨어지고 있지만 지금이 바닥이라
생각하며 이제 조금씩 올라서 120만원 형성은
당연하고 그러길 바라는 마음도 크네요.
연기된 재판에 관심이 주목되고 있는데
별 문제 없을거라 생각하지만 그래도 잘 마무리
돠었으면 좋겠네요.",[]
7,2018.07.19 18:34,508,wnsd****,175.223.***.201,1,1,"흐흐
내귀할까?
내귀에 캔디 .

나 개거품 물게 하려면 30까지 빼죠요 .
그럼 내가 개거품 물졍.
ㅅㅅ",['연하남과 결혼해 행복하드뇨?.............................................비디오스타 미세스 백']
8,2018.07.17 20:15,1046,wnsd****,175.223.***.201,1,6,"요거 아연값 떨어진거에 비해 너무 주가 떨아져서
입성해쪄요.
잘부탁 뿌잉뿌잉","['그렇게 조아~?\n지금 손실이겠구나.\n좀만 지나봐라 입에 거품물고 후회할테니~', '초딩아 일기는 일기장에 쓰고 쳐자라', '1차입성 2차 입성 하면돼졍 뿌잉뿌잉 돈없어영? 데헷 다음은 50만에 입성하즈아', '이런 얘들이 더많이 입성해야 팔수있다.\n지금 싸보이지?\n100만 무너질때도 싸다고 그랬는데\n언제까지 싸게 보일까?~~ㅋㅋ', '요즘 초딩놈도 주식투자하나보네..............................ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ...............세상 참', '가즈아 떡상 가즈아', '입성축하']"
9,2018.07.16 09:42,762,bios****,118.55.***.100,4,1,"아무리 우량주라 해도 외인, 기관, 심지어 개인까지 관심 없는 회사는 거들떠 볼 필요도 없다는걸 알았다..",[]
10,2018.07.13 14:54,1262,sunc****,223.39.***.187,1,2,"원자재 폭락?

관련있음?",['대구']
11,2018.07.13 14:11,604,bios****,175.223.***.239,1,2,"이거 760 억 이라는 말이죠?
설마 760 주 겠어?",['오늘은 520']
12,2018.07.13 13:27,407,dale****,175.207.***.63,1,1,이름값하네...,[]
13,2018.07.13 10:31,441,le05****,211.246.***.114,0,1,매국노 같은 쓰레기들....,[]
14,2018.07.11 07:52,745,wnsd****,175.223.***.108,0,1,"값이 싸네요 .
들어갈까요 좀더 기다릴까요.?","['알만한 놈은 없다..\n여긴 다 분만 계시거든. 이놈아..', '북조선 개풍군에서 탈북한 분이세요?........................남한 생활 만족하시나요?', '그걸 알만한 놈이 여기 있을까요???']"
15,2018.07.10 14:04,527,bios****,118.55.***.100,1,1,"대주주 양반들 어찌
숨은 쉬시는지?
해는 보고 사시는지?",['15% 공개매수 해서 당신들끼리 다 해처묵든 해라']
16,2018.07.10 11:01,579,myin****,59.12.***.138,0,1,"매입과 배당금을 대비하면 은행금리보다도 낫게 됩니다,,
그때는 많이 매입을 하시면 될듯하네요.....물린 개인생각입니다,",[]
17,2018.07.09 13:49,346,lims****,110.47.***.14,0,1,철판 박았냐?,[]
18,2018.07.07 12:12,930,bios****,118.55.***.100,0,1,엘리베이터가 고장나니 걸어다니기 편하네요 ㅋㅋ엘리베이터 언제 고칠거냐?,"['130층살다가 70층으로 추락', '초고층사니까 좋냐?', '무역전쟁 조기 매듭 안지어지면 50층까지 내려갈거 가트이. 하락추세가 영 안조은상태']"
19,2018.07.05 16:54,893,vkdl****,175.223.***.161,1,2,무슨일 있냐,"['영풍제련소 잘 돌아 갑니다. ㅎㅎ', '석포제련소 중단 인가', '끝난어']"
20,2018.07.05 13:30,559,lcs1****,222.233.***.12,1,1,이거 완전 쓰레기네 쓰레기야 ..........,['째려만 보삼.\n상폐되도 좋다~~ㅎ']
21,2018.07.05 12:24,434,sunc****,223.33.***.61,0,1,젖됐다,['현대엔지니어링..................................세메스.....................존나 비싸네']
22,2018.07.05 07:58,347,kimk****,125.184.***.214,1,5,반등,['텃다~~']
23,2018.07.04 22:28,498,yong****,223.39.***.248,1,1,추풍낙엽 주가가 개미를 쥑이는구먼 !어찌될런지 ? 걱정이 앞서네,['웃으면 복이와요......................................................소문만복래']
24,2018.07.04 14:47,399,le05****,211.246.***.26,2,1,계열사보다 못한 쓰레기 주식,[]
25,2018.07.04 14:19,650,bios****,175.223.***.214,1,2,"소나기는 피했으나, 피한곳이 태풍속이었다..",[]
26,2018.07.04 12:30,613,sunc****,223.39.***.155,1,1,앞으로 반 남았네,[]
27,2018.07.04 11:31,475,mbjs****,59.31.***.61,2,1,이 회사 망한거 같은데..용케 버티고 있네..신규매수자 입성금지요..들어오면 개고생한다..ㅋㅋ,['회사가 망하기는요...\n계열사중에 최대 흑자기업이지요']
28,2018.07.04 10:24,539,ossa****,118.41.***.207,0,6,조용히 매수해둡니다,[]
29,2018.07.03 16:53,604,okan****,220.94.***.253,1,2,뭔놈의 주식이 주구장창 내?곶기만하냐,['낭랑18세 가요 감상하고..........................노여움 푸세요']
30,2018.07.03 14:08,812,ysp5****,110.70.***.195,4,1,가는거아니야 이러다가...,"['북조선 개풍군 앞으로 돌격................................500고지 점령하라....................탈북민 선봉에 서라 ㅋㅋㅋㅋ', '더빠진다.다들 디져쓰~~']"
31,2018.07.02 19:06,641,lamp****,122.32.***.173,5,1,"■경험하지 못한 최악의 위기 올 것

로저스 회장은 ""역사적으로 보면 무역전쟁을 해서 승자가 나온 적이 없다""며 도널드 트럼프 미국 대통령이 촉발한 무역전쟁에 대해 강한 반감을 표시했다. 이어 ""트럼프 대통령은 무역전쟁으로 어려워지는 상황을 타파하기 위해 더 많은 무역전쟁을 하는 것이 방법이라고 생각할 수 있다""며 무역전쟁이 장기화할 가능성을 지적했다.

무엇보다 그는 세계적으로 경기가 둔화하고, 각 국가의 부채가 많아진 상황에 대해 우려의 목소리를 냈다. 로저스 회장은 ""2008년 이후 전 세계적으로 부채가 많이 증가했다. 미국 연방준비제도의 대차대조표만 봐도 10년 간 500% 이상 부채가 커졌다""며 ""중국의 경우 과거에는 준비금이 굉장히 많았으나 자금은 오히려 부채가 상당히 많아졌다""고 진단했다.

로저스 회장은 지난 2월에도 언론 인터뷰를 통해 글로벌 금융위기 이후 세계 도처에 많은 부채가 쌓여 있는 점을 강조하면서 ""다시 약세장을 맞는다면 우리 생애 최악의 약세장이 될 것""이라고 경고한 바 있다.

이날 간담회에서도 로저스 회장은 경제 위기로 많은 사람이 일자리를 잃게 될 것으로 예상했다.",[]
32,2018.06.29 15:48,670,koo0****,110.70.***.125,0,2,개후라덜덜 잡주,['북조선 개성시 옆 개풍군에서 탈북한................새터민 아재......................남한 생활 만족하시나요?']
33,2018.06.28 13:23,780,turu****,125.182.***.249,3,2,왜 현금 쌓아두고 좋은 공시꺼리들 발표를 왜 안 하나요? 주가관리하는 직원 없나요?,[]
34,2018.06.27 12:08,736,navi****,116.127.***.17,2,1,"돈을 그만큼 벌면서 폐수방류 조치가 이모양인게 말이 되냐?

한두번도 아니라면서?","['LG display?', '대박 어찌 아세요??']"
35,2018.06.26 05:17,784,turu****,125.182.***.249,1,2,영풍과 상관없음 ‥,"['정신병원좀 가봐', '일베충,오유충,문베충,노빠군............................................완전박멸 삭제합시다', '목포상고 김돼중 펭귄...........................부산상고 놈우현 청개구리.................동지상고 쥐명박 오사카독사', '1950.6.25~1953.7.27..............3년간 한국전쟁으로 한국민 500만명 살상한 철천지 원수놈...............김일성(김성주)놈에 대한 적개심 극대화...........평양 주석궁에 비치된 김일성,김정일 시체를 화염방사기로 불태우고 궁전폭파후 무사귀환할 용감무쌍한 특공대원의 무공을 .....길이길이 찬양하고 기념해야 할 것입니다', '전주김가 북조선 봉건독재왕국 변종기독교국가 3대 황제 김정은놈-리설주년 암살공작 특공대원 33명의 성공기원 축하공연.................반공승공멸공 애국청년들의 많은 지원과 성금을 요청합니다', '두테르테,에르도안,아사드,카스트로,마두로..........................................피살 속보 기대', '아베 총살 희망', '시진핑 폭사 축원', '푸틴 암살 기도', '트럼프 암살 기원']"
36,2018.06.25 09:40,676,samg****,222.97.***.142,1,2,영풍과 관계있다해도 이정도면 선방이다...,[]
37,2018.06.25 01:10,685,ossa****,111.171.***.102,4,2,주식을 떠나...1500만명의 식수원 상류에 이런 오염수를 배출시키는게 말이되냐?? 이게 나라냐??,['김정은-시진핑-푸틴-트럼프-아베.......................꼭 암살되기 바랍니다.............비나이다 비나이다...제발.................또 한마리도 같이 지옥보내주세요....하나님!!!']
38,2018.06.24 17:32,509,kimk****,125.184.***.214,1,1,잘가라~~영풍,"['고소하고 영양가 높은...........................................시레기국 맛있네요.................냠냠 쩝쩝', '이미 똥됐다']"
39,2018.06.24 11:37,569,kimk****,125.184.***.214,3,0,"얼마까지 떨어질까요?

저점을 44만원 잡던데 일났네!",['35']
40,2018.06.22 14:02,491,fimm****,125.189.***.66,0,2,"몇달 구입하고 설?으니 10프로 언저리 까지고 중고로 팔면 개이득 ㅋㅋㅋㅋㅋ

웃으면서 팔 수 있습니다!!
전 일!류!!니까요~~ 아아아아허어?하앙~~~

월욜은 마넌만 더 쳐줬음 좋겠네요
3마넌이상 네고치면 주겨버릴까??
야하아아하하압아항~~~",[]
41,2018.06.22 13:40,408,sunc****,223.62.***.48,2,1,"실시간 검색어 1위

오늘자 뉴스 뜨면

환경호르몬

문재인 정부에서 겁나 때리것지",[]
42,2018.06.21 17:04,498,koo0****,110.70.***.100,1,1,IT자회사들 통폐합만이 살길,[]
43,2018.06.07 14:14,1895,kurt****,175.223.***.248,1,2,영풍은 왜 이러냐 ㅠㅠ,"['영풍도 날아가는데..?', '현재시각 29000원 상승.\n화요일 80.8만원에 추가매수 완료. ㅋㅋㅋㅋ']"
44,2018.06.04 10:01,1074,kimk****,125.184.***.214,0,3,미치겠네,"['도대체 뭔말이야...', '관세와 뭔 상관임?']"
45,2018.06.04 00:03,1983,chwk****,211.36.***.211,3,3,"전 석포제련소중지가
2개월전이라 주가에 다반영?줄알고
자회사주가도 조금오르길래
87만원에매수했는데
제련소가 중지하면 다기가동하는데몇개월이걸리고 또한환경오염때문에 주민들반대가많아서
이갈해결하려면시간이 걸리는데 이걸모르고
매수했다가82만웜에 전량손절
현재는 관종","['방위병 전문대졸 김제동..............원주분교 윤종신..........명지대 허지웅....국민대 손석희.....강남대 김용민......순천대 김광진....경기대 서세원,김국진 후배놈들은.............놀러오지 마세요', '한글 먼저 배우자', '빙신', '포스코 서울대,............현대제철 경희대................동부제철 명지대...........동국제강 순천대..........고려아연 하버드대.......영풍 옥스퍼트대', '실재 석포제련소는 뉴스에만 가동중지라고하지 현재 아무 이사멊이 가동중입니다 항상 가짜뉴스에 속지마세요 순진한 개미들 가지고노는 게임일뿐입니다 남북경제협력 진짜 돈덩어리는 북한자원개발이고 그중 진짜는 광물자원입니다 영풍의 손에 달려있네요', '탈북자이시군요........................개성시 옆에 소재한 개풍군 노동자였나요?...........남들보다 앞선 정보력이 필수입니다....주식도박장에서 뒷북치다가는 정착금 모두 날립니다.......남한에는 탈북자,중국 조선족 동포 갈취하는 사기꾼,강력범들 즐비합니다............생명유지 항상 유념하세요......간장 등 5장6부 조심하세요.....', '대세하락기...반등줄때 매도 했어야 햇는데...............저가에 샀다고 나름 안심했는데...이제 불안증폭..', '그건 님이 너무 늦게 아신듯‥\n그 전에 모두가 알고 있던 내용임‥ 올해안에 다시 120만원 이상가는데‥ 아쉽겠네요‥', '그냥가지요\n뭐한다고 미련을']"
46,2018.06.01 08:36,1170,kimk****,125.184.***.214,0,4,일단 피하자,[]
47,2018.06.01 08:09,1079,turu****,106.102.***.132,4,5,힘내세요‥,['ㅎㅎ 고점에 물려 슬픈 개주로서 그래도 위안이 되네요']
48,2018.05.31 16:22,730,koo0****,175.223.***.28,0,2,"개미 꼬시기 조심

개미들은 촉수엄금",['종가입성 30주 잘부탁드려요']
49,2018.05.31 15:30,983,khm1****,223.62.***.144,0,4,"요즘 영풍 왜 그럴까요?
참 주가는 알수 없는듯~","['teab님 답글 감사합니다.\n좋은결과 있을거라 확신합니다.\n시기가 문제겠지만요.', '저도 꽤나 손실중이지만, 다행히 다른 종목에서 수익이 나서 그냥 놔두고 있네요.\n아연가격도 좀 오르려고 하는 것 같고,\n팔 가격은 아닌듯 하여\n당분간 좀 떨어지긴 하겠지만 전 분할매수 관점으로 접근할랍니다.\n\n저도 궁금하긴 하네요. 왜 떨어지는지...\n하지만 뭐 우리가 궁금해 한다고 누가 알려줄 것도 아니니...\n\n암튼 건강하시고, 행복하십시오.']"
50,2018.05.31 15:22,688,p1s2****,223.32.***.144,0,1,낼 7자 보겠네 얼마 만인고 ㅋ ㅋ,['18']
51,2018.05.30 14:26,1316,eaja****,173.196.***.78,2,1,저는 오늘로서 -20 입니다. 제 주식 인생에 최대 실수 종목이네요. 후회됩니다.,"['시장 약세 예상하고 안전한 곳으로 잠시 대피했는데 여기가 태풍의 눈이었네요..\nㅡ17', '저도 마이너스 28.67 입니다 과거 소급해 보니 2007년 이래 첨 보이는 숫자더군요 더 내려갈까요', '에효~~ 내리기만 하는겨. 씨 소리가 절로나네....-27.61 이넹', '저와 같은 분들이 계시네요 좋은 생각만 합시다', '저는 -28이네요. 원치않는 장투하게 생겼네요~']"
52,2018.05.29 08:27,553,koo0****,175.223.***.247,2,2,"전세계에서 땅굴을 가장 잘 굴착하는 북한이
노동력이 부족해서 지하광물 채굴 못하고 있나? ㅋㅋ

경영권 승계용으로 난잡하게 만들어 논 IT자회사 실적개선 되기를 기원하는게 나을듯",[]
53,2018.05.28 10:56,1249,gaon****,175.209.***.3,2,6,"영풍의 50주 차트가 서서히 바닥그림을 그리네요.
북한과 경협시 북한에서는 광물개발권을 줄 수밖에 없을텐데요.
이경우에 은과 아연등의 비철금속제련 1위 업체인 고려아연과 영풍이 유력하지 않을까요?
광물업에도 희망이 생기겠네요.",['일단 관세폭탄']
54,2018.05.28 18:20,696,ilja****,125.208.***.132,1,3,"공감합니다.
시중에 유통주식 수 20만주 정도 인데 공매도로 계속 누르는 것 같네요
북한 아연 매장량 2000만톤 정도로 남한의 40배 정도 되며 아연광 속에
금, 은, 납, 수은은 보너스 입니다.",[]
55,2018.05.27 23:45,548,kim8****,222.235.***.16,0,1,"5초 투자로 경제민주화 이끌어주세요

자사주를 악용하는 대주주 꼼수 방지 관련 청원입니다!
https://www1.president.go.kr/petitions/242492

5초만 투자해서, 경제민주화를 이끌어주세요!
많은 참여 부탁드립니다.

요약
대주주만을 위한 자사주 사용(꼼수)으로 인해 소액주주의 피해가 막심함에도 불구하고, 현 국회 상황에서는 박영선 의원 등이 추진하는 상법개정이 요원하다. 따라서, 금융위원회 의결만으로 변경 가능한 한국거래소 상장규정- 자사주 매입즉시 자동소각 규정 도입이 절실하다. 홍콩거래소의 경우 매입한 자사주는 자동으로 소각되는 것을 규정으로 하고 있지만

상장을 통한 자본조달기능 등 거래소 기능 및 운영에 전혀 문제가 없다. 국회의 정상화를 기다리기 보단 정부차원에서 문제를 해결함으로써, 문재인 정부가 추진하는 경제민주화에 큰 획을 그을 수 있을 것으로 기대된다.",['당신.............................뭐하시는...........................놈이세요?................포스코에 동냥다니는 거지 아닌가요?']
56,2018.05.24 16:53,635,eee2****,121.145.***.245,1,2,인기가없네유ㅜㅜ,[]
57,2018.05.21 19:50,625,ilja****,125.208.***.132,0,3,00,[]
58,2018.05.16 11:22,1352,iver****,175.223.***.28,1,2,저가 구간에서 오느락내리락 예상,[]
59,2018.05.16 09:22,763,koo0****,121.170.***.54,0,1,개급락하네,['인터 폭파 직전 220억 적자요']
60,2018.05.15 20:23,558,dkag****,223.62.***.206,1,2,"제련소 호재는 거의다반영

90초반 이야기한저는 이만 꾸벅

다른 상황은 아직도 힘든상태라 특히 인터가

많이 힘들어보여서 홀딩은 아닌거 같아요

주가는 모르는거니 재가 땅을치고 후회하거나

다시매수 기회 주겠죠 ^^",[]
61,2018.05.15 11:00,619,fimm****,125.189.***.66,1,3,"뭐 손만대면 클릭 즉시 내리꽂길래
어차피 내려갈 거 마침 골로 가는 게 있었습니다 ㄷㄷ

심약해서 한 주 덜덜 떨며 매수했는데
손이 떨렸는지 2개가 체결됐습니다

비사싸팔도 모자라 저점매도의 달인인데
완전 얻어걸렸습니다

이거 더 갈까요??
지금 추매해도 될까요??
그저 저의 풋풋했던 원금을 만나고 싶어서요~",[]
62,2018.05.14 15:04,895,buls****,117.111.***.203,1,3,"글 올렸는데 비추 5개 먹었네요.

현재 7%쯤 수익났네요.

썩은고기를 찾아다니는 20년된 투기꾼의 중간점검이었습니다.","['캐자랑 굿~!! 친하게 지내요~ ㅋ', '명지대 허지웅,경기대 김국진,강남대 김용민,순천대 김광진.....................................자랑질 허세', '전 5%\n저랑 평단 비슷하시네요~', '행님투기하다 골로가요~']"
63,2018.05.14 09:18,837,dkag****,223.62.***.206,0,1,"그럼그렇지 주가떨어지면80%

지분 회장님이 젤 손해지","['추매해도 될까요!?', '이놈은 존버하면 배신 안함.....', '역시 세상은 오래 살고 봐야...........................................................오랜만에 한우 불백 먹어야 겠다...ㅎㅎㅎ']"
64,2018.05.13 09:19,1740,mide****,210.99.***.18,6,3,"1. 18년 아연가격이 하락할 꺼라는 뉴스에 작년 9월부터 1차 하락
2. 작년 12월 자회사 인터플렉스 제품 아이폰 화면꺼짐 불량으로 의심되어 2차 하락
3. 올해 2월 영풍 낙동강 폐수 방류로 조업정지 위기(공정상 조업이 셨다운 중단되었다가 다시 조업하는데 몇개월 걸림) 로 3차 하락중

5.11 조업중단에서 과징금으로 전환 뉴스가 오후에 나오면서 외인, 기관이 매수하여 일시적 반등
3번 악재는 일부 해소되었으나 2번 악재가 남아 있음. 애플의 조사를 받고 인터플렉스 일부 공정을 세웠다가 다시 재가동한거로 봐서는 애플의 신뢰를 잃을수 있어 향후 물량 감소 우려됨. 다시 적자될 가능성 높으며 영풍의 영업이익에 적자가 반영됨",['아무리 그래도 이건 너무 과다한 하락 입니다\n아연값은 생각보다 안떨어지고 있고 불량문제는\n소문일뿐이지 인터 잘못이다 근거없습니나 아직']
65,2018.05.11 23:18,1339,jooh****,223.62.***.216,2,1,"생산중단 행정처분 집행정지 의결
공장 계속 돌아가겠네요. ㅎㅎ",['네 90초반까진 서서히 오를듯 합니다']
66,2018.05.10 15:53,859,kurt****,175.223.***.223,0,0,이러다 또 아래로?,[]
67,2018.05.09 05:47,1187,qzaw****,211.59.***.17,0,5,"ㅡㅡ 뉴 스 ㅡㅡ
희토류 6,220년 쓸 매장량 3,220조
관련
ㅡ희토류 생산 공급기업 [티플랙스]
코스닥 상승 견인",[]
68,2018.05.02 12:51,2101,sbsi****,210.94.***.50,2,1,있나요???,"['영풍 자회사가 영풍전자,시그네틱스,코리아써키트,고려아연,코리아 니켈,인터프렉스등', '2개가 영풍 자회사...설마 투자한 주주가 그룹사도 모르구 묻는거유?']"
